9.193200038928385709e+01,1.280909723932652433e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.138117984356000367e-02,9.991434321231136284e-01
9.910110878310760540e+01,1.423430113192494240e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.928594708584834283e-02,9.975968411820563819e-01
1.017020098869498241e+02,1.478924403795350173e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.377586533276916048e-02,9.979642473561146643e-01
1.041103847938524041e+02,1.519076640883807094e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.750059807522096250e-02,9.996217870302273045e-01
1.062822034177053467e+02,1.554414724944602000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.600450031198008327e-02,9.971074746146105783e-01
1.088360233818167302e+02,1.613343702286019621e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.245019525849529851e-02,9.965951862726590837e-01
1.113143457842696051e+02,1.666434146806544447e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.324127149271694226e-02,9.965294229074602717e-01
1.159740918588725549e+02,1.757096587974499258e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.129572871739583595e-02,9.986835075314658416e-01
1.183902395346304530e+02,1.801990946088241685e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.914582755371826761e-02,9.968630487588739930e-01
1.208860365756831072e+02,1.851101146412104370e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.806092815274732144e-02,9.976811665351744685e-01
1.232240219678936199e+02,1.900852507415235948e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.025692698913206913e-02,9.959185143024897879e-01
1.256392216119465814e+02,1.942739074730233284e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.108889747570911299e-02,9.958427650772283535e-01
1.280548785436545245e+02,1.989187756463532963e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.612921016567389398e-02,9.970979607639114395e-01
1.302285091347856962e+02,2.032733534237172535e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.097984554787239608e-02,9.986996822608461555e-01
1.327971530971881862e+02,2.078416092151844907e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.119472673579485544e-02,9.974624358265404833e-01
1.352045172614066928e+02,2.123796023392359444e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.490328383794072287e-02,9.978915591120368633e-01
1.377143752428398216e+02,2.174310414342818021e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.982560395241029449e-02,9.982088444367387403e-01
1.400346550263560630e+02,2.218133338195975668e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.640273051735370358e-02,9.970770395358087290e-01
1.423008743773715707e+02,2.261917910621972894e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.732866349208983414e-02,9.988793709012377953e-01
1.449159865329532693e+02,2.311493620001958149e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.639424155147257367e-02,9.984085784486400605e-01
1.472430507887211490e+02,2.350800471262971314e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.691695276562191291e-02,9.983789162877368950e-01
1.496243261503319388e+02,2.395114666210349696e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.174163529893295477e-02,9.966535531761556710e-01
1.519700081518604122e+02,2.438811657396711041e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.389771452574629806e-02,9.990360307113133054e-01
1.544367266540664616e+02,2.487585897347118191e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.325109660040904358e-02,9.973135298625189771e-01
1.565751533892187979e+02,2.526880442664208815e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.398136968384659562e-02,9.972596236385498081e-01
1.590964579164852069e+02,2.580267006414483788e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.175420808093431468e-02,9.974223446578074359e-01
1.615850064324015420e+02,2.633001757219438943e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.713840404305108922e-02,9.977436718428998041e-01
1.637417887753879029e+02,2.672712623446651392e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.357366470245581269e-02,9.972897852992632650e-01
1.662267027647182260e+02,2.715862809371138198e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.495869391401833615e-02,9.984886288602715654e-01
1.737003054930486599e+02,2.826597863529596921e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.138200693254786386e-02,9.997713787559315834e-01
1.749114121991225659e+02,2.953539208818100192e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.294348001804691672e-01,9.441783266047014678e-01
1.748547933602002615e+02,3.185396731428993178e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.004303180913249438e-01,7.137207923960778855e-01
1.740025838000740634e+02,3.293492886165496003e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.989878602454497436e-01,4.379735461546823139e-01
1.719148964612370776e+02,3.282888398183593637e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.964013887861509211e-01,8.476008745293753255e-02
1.691268656150726315e+02,3.071597694015452973e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.989525935855791960e-01,4.575713899103196758e-02
1.658270074154235658e+02,2.984989569290381795e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.984702788198961398e-01,5.529106901949713132e-02
1.632747168902597537e+02,2.937534583733311067e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.977656236795272582e-01,6.681137779902435181e-02
1.610790779780062962e+02,2.899100867522984259e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.987781577219244644e-01,4.941853556711771345e-02
1.586196169418421675e+02,2.852711443282660753e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.969765682758606751e-01,7.770278186067797188e-02
1.561589801703289879e+02,2.802592760222354329e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.971091734220433045e-01,7.598221027062511401e-02
1.537530513272945143e+02,2.753387273000520352e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.960824877236397201e-01,8.842894124824253466e-02
1.513736629705039149e+02,2.715206229252363457e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.963294993675143596e-01,8.560098533357066164e-02
1.491122275953929375e+02,2.674213202674765100e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.961074423646929521e-01,8.814739511562398599e-02
1.467300538796798151e+02,2.630293147101217599e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.969871360633647539e-01,7.756707113311550605e-02
1.444192117983040475e+02,2.580769474374488581e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.961887577406520755e-01,8.722361464154300414e-02
1.418096792496780552e+02,2.530802805358731433e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.975701710442743675e-01,6.966888719290120768e-02
1.395178307259762107e+02,2.482004904456134753e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.967016603084797310e-01,8.115294411369136651e-02
1.371867045579623436e+02,2.438223465192515249e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.972115087132110700e-01,7.462711899786349246e-02
1.346948202158878019e+02,2.388387375312371574e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.967851501289258787e-01,8.012093660495152314e-02
1.324448333462837013e+02,2.345172780100595133e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.956044844505639313e-01,9.365741050192874506e-02
1.298289388373696340e+02,2.295003711689376402e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.972262487927551211e-01,7.442989129865806852e-02
1.275406090860546868e+02,2.250621949981502112e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.964950702214909750e-01,8.365150939621958381e-02
1.251731668597214338e+02,2.201600286303957077e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.970092262347981515e-01,7.728261643273347248e-02
1.227329610720397426e+02,2.153945016399234547e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.971310378127739016e-01,7.569473845929032552e-02
1.204955463679260674e+02,2.109992531287775819e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.963842136227236690e-01,8.496174929594188519e-02
1.176693606847905045e+02,2.049716606778049766e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.967786977935864101e-01,8.020116972290455837e-02
1.154081315604793190e+02,2.015043608463795977e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.955318545333622371e-01,9.442630252935124702e-02
1.131877441189303113e+02,1.973471013861965062e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.967430952626420426e-01,8.064243328575719516e-02
1.108551836206167422e+02,1.922022174541970685e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.961358761381154947e-01,8.782548759072686395e-02
1.083407827344196335e+02,1.871167782079755781e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.963603126758799888e-01,8.524158213232879699e-02
1.058768283991242072e+02,1.819169620498529838e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.961583304717654963e-01,8.757043240560651032e-02
1.037362861327691661e+02,1.777341940377634799e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.979563731609822907e-01,6.389896139514592011e-02
1.012379424312305503e+02,1.732698698924270531e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.972970826962632707e-01,7.347468166329594597e-02
9.868267734855376716e+01,1.677789315293986050e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.961777638931421652e-01,8.734908542657472685e-02
9.152131879112948809e+01,1.545515999327297507e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.979003650485316346e-01,6.476774996869481826e-02
8.903494464363525651e+01,1.500002337155306620e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.999831001560351984e-01,5.813725339649414986e-03
8.660046389381469112e+01,1.465502020835988972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.960136643107468934e-01,8.920078758777233441e-02
8.416998388317674085e+01,1.412198933848154780e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.962818347858056756e-01,8.615396494548963058e-02
8.176201260086916989e+01,1.361398167775653079e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.968322960745563677e-01,7.953221675980157168e-02
7.968654650238218551e+01,1.316789354370872367e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.982484957969256500e-01,5.916029613833402589e-02
7.700631626937328633e+01,1.266396925519770456e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.964092877344813415e-01,8.466717968884686363e-02
7.498667707600242238e+01,1.221801774076864611e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.968018761618852031e-01,7.991257523159785159e-02
7.245278486250754213e+01,1.175381728020951577e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.972086959731644162e-01,7.466469497360118945e-02
7.003638687931763229e+01,1.130651062856249389e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.965342593651725922e-01,8.318335116780846417e-02
6.778278170376439959e+01,1.091145597728889172e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.963616876790845067e-01,8.522550865372635620e-02
6.530280598681645188e+01,1.042134747627237701e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.975061044011683808e-01,7.058024994575547162e-02
6.287607574929189269e+01,9.941969367870234109e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.972933493163064211e-01,7.352533855388619644e-02
6.029138611938083159e+01,9.460071222944234748e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.965038450808000325e-01,8.354691340307462966e-02
5.793248813488742854e+01,9.031755333648355588e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.975332915159549341e-01,7.019495934427839867e-02
5.579895242792777310e+01,8.608928761405305607e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.966415724493868922e-01,8.188758187670210076e-02
5.324296961534619044e+01,8.077005430212643944e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.957779694113133573e-01,9.179452943983922031e-02
5.093616213116641944e+01,7.644736604888970000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.967353153313575076e-01,8.073853585060390692e-02
4.862552253417555903e+01,7.243310331512366140e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.984273518779951395e-01,5.606088673838564851e-02
4.598308039250831314e+01,6.765947720591643844e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.956892570363954365e-01,9.275183783791450531e-02
4.375854350844525698e+01,6.309793737185143137e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.969033425975177831e-01,7.863666776953416593e-02
4.108662526040743046e+01,5.807401881819933998e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.974311805976118217e-01,7.163127788650891503e-02
3.858375574823359244e+01,5.310039334417973933e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.984333743690366747e-01,5.595352487608824116e-02
3.670468891269877787e+01,5.074332686417286631e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.974028812067834426e-01,7.202424980801212795e-02
3.393272632275790812e+01,4.565379965744837953e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.969487133471338636e-01,7.805935533614281885e-02
2.920735749045161711e+01,3.559847556560889803e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.961377127221258121e-01,8.780465416327064287e-02
2.692536365488744465e+01,3.028210775372102148e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.970747373255492985e-01,7.643276906659149383e-02
2.437496732819141698e+01,2.580963564452347647e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.982399488550588451e-01,5.930433803567328188e-02
2.212908922285385671e+01,2.200991369933615882e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.968232045289804333e-01,7.964608535624613517e-02
1.950998755136920337e+01,1.728979254923983744e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.974806281520457452e-01,7.093938582621206468e-02
1.274564460645294695e+01,6.909355379565719213e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.985526613140568442e-01,5.378273498637321098e-02
